Symbol,Symbol,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,"Open Int",Vol/OI,IV,Type,DTE,"Exp Date",Time,"Avg IV","30D His Vol"
AMZN|20240119|3850.00P,AMZN,"3,850.00",+30.63%,"1,056.50","1,064.50","1,072.50",973.50,0.00,unch,0,2,0.00,26.63%,Put,675,01/19/24,02/14/22,31.94%,57.90%
AMZN|20240119|3900.00P,AMZN,"3,900.00",+32.32%,"1,095.50","1,104.00","1,112.50","1,202.90",0.00,unch,0,4,0.00,26.49%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|3950.00P,AMZN,"3,950.00",+34.02%,"1,133.50","1,142.50","1,151.50","1,165.08",0.00,unch,0,7,0.00,26.24%,Put,675,01/19/24,03/04/22,31.94%,57.90%
AMZN|20240119|4000.00P,AMZN,"4,000.00",+35.72%,"1,176.00","1,183.68","1,191.35","1,293.47",0.00,unch,0,72,0.00,26.16%,Put,675,01/19/24,03/09/22,31.94%,57.90%
AMZN|20240119|4050.00P,AMZN,"4,050.00",+37.41%,"1,216.50","1,224.50","1,232.50","1,051.23",0.00,unch,0,5,0.00,26.01%,Put,675,01/19/24,02/14/22,31.94%,57.90%
AMZN|20240119|4100.00P,AMZN,"4,100.00",+39.11%,"1,257.50","1,265.38","1,273.25","1,420.00",0.00,unch,0,16,0.00,25.82%,Put,675,01/19/24,03/08/22,31.94%,57.90%
AMZN|20240119|4150.00P,AMZN,"4,150.00",+40.81%,"1,299.50","1,308.13","1,316.75","1,077.80",0.00,unch,0,16,0.00,25.75%,Put,675,01/19/24,02/09/22,31.94%,57.90%
AMZN|20240119|4200.00P,AMZN,"4,200.00",+42.50%,"1,342.00","1,350.25","1,358.50","1,224.85",0.00,unch,0,10,0.00,25.58%,Put,675,01/19/24,02/04/22,31.94%,57.90%
AMZN|20240119|4250.00P,AMZN,"4,250.00",+44.20%,"1,385.00","1,392.48","1,399.95","1,492.32",0.00,unch,0,11,0.00,25.39%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|4300.00P,AMZN,"4,300.00",+45.89%,"1,428.50","1,435.78","1,443.05","1,282.61",0.00,unch,0,17,0.00,25.25%,Put,675,01/19/24,02/17/22,31.94%,57.90%
AMZN|20240119|4350.00P,AMZN,"4,350.00",+47.59%,"1,471.00","1,478.80","1,486.60","1,488.20",0.00,unch,0,2,0.00,25.05%,Put,675,01/19/24,02/23/22,31.94%,57.90%
AMZN|20240119|4400.00P,AMZN,"4,400.00",+49.29%,"1,515.00","1,522.80","1,530.60","1,446.70",0.00,unch,0,84,0.00,24.90%,Put,675,01/19/24,02/28/22,31.94%,57.90%
AMZN|20240119|4450.00P,AMZN,"4,450.00",+50.98%,"1,560.00","1,567.45","1,574.90","1,477.45",0.00,unch,0,10,0.00,24.79%,Put,675,01/19/24,02/28/22,31.94%,57.90%
AMZN|20240119|4500.00P,AMZN,"4,500.00",+52.68%,"1,605.00","1,612.30","1,619.60","1,751.54",0.00,unch,0,84,0.00,24.65%,Put,675,01/19/24,03/07/22,31.94%,57.90%
AMZN|20240119|4550.00P,AMZN,"4,550.00",+54.38%,"1,650.00","1,658.00","1,666.00","1,610.90",0.00,unch,0,16,0.00,24.58%,Put,675,01/19/24,02/22/22,31.94%,57.90%
AMZN|20240119|4600.00P,AMZN,"4,600.00",+56.07%,"1,693.50","1,701.78","1,710.05","1,750.95",0.00,unch,0,27,0.00,24.24%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|4650.00P,AMZN,"4,650.00",+57.77%,"1,741.00","1,748.38","1,755.75","1,557.15",0.00,unch,0,13,0.00,24.20%,Put,675,01/19/24,02/16/22,31.94%,57.90%
AMZN|20240119|4700.00P,AMZN,"4,700.00",+59.47%,"1,786.50","1,794.15","1,801.80","1,788.91",0.00,unch,0,86,0.00,24.02%,Put,675,01/19/24,03/11/22,31.94%,57.90%
AMZN|20240119|4750.00P,AMZN,"4,750.00",+61.16%,"1,831.50","1,839.80","1,848.10","1,593.25",0.00,unch,0,2,0.00,23.78%,Put,675,01/19/24,01/07/22,31.94%,57.90%
AMZN|20240119|4800.00P,AMZN,"4,800.00",+62.86%,"1,878.00","1,886.75","1,895.50","1,921.43",0.00,unch,0,9,0.00,23.69%,Put,675,01/19/24,02/24/22,31.94%,57.90%
AMZN|20240119|4850.00P,AMZN,"4,850.00",+64.56%,"1,925.50","1,933.45","1,941.40","1,878.75",0.00,unch,0,12,0.00,23.52%,Put,675,01/19/24,02/22/22,31.94%,57.90%
AMZN|20240119|4900.00P,AMZN,"4,900.00",+66.25%,"1,971.50","1,979.98","1,988.45","2,018.60",-126.55,-5.90%,10,104,0.10,23.27%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|4950.00P,AMZN,"4,950.00",+67.95%,"2,020.50","2,028.75","2,037.00","2,246.96",0.00,unch,0,7,0.00,23.39%,Put,675,01/19/24,03/08/22,31.94%,57.90%
AMZN|20240119|5000.00P,AMZN,"5,000.00",+69.65%,"2,069.00","2,076.75","2,084.50","2,114.00",35.50,+1.71%,10,169,0.06,23.35%,Put,675,01/19/24,03/15/22,31.94%,57.90%
AMZN|20240119|5100.00P,AMZN,"5,100.00",+73.04%,"2,164.50","2,172.25","2,180.00","2,189.99",0.00,unch,0,44,0.00,23.06%,Put,675,01/19/24,02/24/22,31.94%,57.90%
AMZN|20240119|5200.00P,AMZN,"5,200.00",+76.43%,"2,258.00","2,267.00","2,276.00","2,280.00",0.00,unch,0,232,0.00,22.39%,Put,675,01/19/24,03/11/22,31.94%,57.90%
AMZN|20240119|5300.00P,AMZN,"5,300.00",+79.82%,"2,358.00","2,365.50","2,373.00","2,348.27",0.00,unch,0,158,0.00,22.55%,Put,675,01/19/24,03/10/22,31.94%,57.90%
AMZN|20240119|5400.00P,AMZN,"5,400.00",+83.22%,"2,455.50","2,463.00","2,470.50","2,536.19",0.00,unch,0,94,0.00,22.32%,Put,675,01/19/24,03/14/22,31.94%,57.90%
"Downloaded from Barchart.com as of 03-16-2022 08:25am CDT"
